employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
50213,Operations,region_2,Bachelors,f,sourcing,2,35,3.0,7,0,0,54
63780,Analytics,region_16,Masters & above,m,sourcing,1,34,1.0,7,0,0,86
77437,Sales & Marketing,region_22,Masters & above,m,sourcing,1,43,2.0,15,0,0,47
36296,Sales & Marketing,region_2,Bachelors,m,other,1,37,2.0,5,1,1,51
66068,Technology,region_13,Bachelors,f,other,1,28,4.0,6,1,0,79
5257,Analytics,region_16,Bachelors,m,other,1,28,5.0,4,1,0,79
40982,Operations,region_7,Bachelors,f,sourcing,1,33,5.0,5,1,0,61
11648,Procurement,region_30,Bachelors,m,other,1,36,5.0,2,1,0,70
17917,Sales & Marketing,region_2,Masters & above,m,sourcing,1,40,5.0,8,1,0,93
67353,Operations,region_27,Bachelors,f,other,1,32,5.0,8,0,0,60
62183,Sales & Marketing,region_2,Masters & above,f,other,1,51,5.0,22,0,0,51
2699,Sales & Marketing,region_28,Bachelors,f,sourcing,1,29,3.0,2,0,0,47
75705,Operations,region_2,Bachelors,m,other,1,26,4.0,3,0,0,59
42597,Technology,region_28,Masters & above,m,other,1,34,3.0,6,1,0,82
53503,Sales & Marketing,region_7,Masters & above,f,other,1,38,3.0,11,0,0,55
43861,R&D,region_26,Masters & above,m,other,2,34,2.0,10,1,0,84
50830,Operations,region_30,Bachelors,m,other,2,32,,1,0,0,59
75469,Procurement,region_7,Masters & above,m,other,1,44,2.0,8,1,0,71
8870,Operations,region_2,Below Secondary,m,sourcing,1,25,,1,0,0,59
1993,Analytics,region_31,Bachelors,m,other,2,34,5.0,9,1,0,83
55342,Sales & Marketing,region_26,Masters & above,m,sourcing,1,40,4.0,9,0,0,48
20041,Procurement,region_11,Masters & above,f,other,1,35,5.0,5,1,0,66
31136,Sales & Marketing,region_22,Bachelors,m,sourcing,1,32,5.0,7,1,0,49
31177,Sales & Marketing,region_30,Bachelors,m,other,1,25,3.0,2,0,0,49
74380,Sales & Marketing,region_7,Bachelors,m,other,1,27,1.0,3,0,0,49
22881,Sales & Marketing,region_2,Bachelors,m,sourcing,1,36,5.0,3,0,0,51
40056,Sales & Marketing,region_1,Masters & above,f,sourcing,1,32,5.0,5,1,0,51
31473,Technology,region_2,Bachelors,m,other,3,26,,1,0,0,77
68431,HR,region_10,Bachelors,f,sourcing,1,29,5.0,3,1,0,47
7743,Finance,region_22,Bachelors,m,sourcing,2,29,,1,0,0,57
18463,Procurement,region_2,Bachelors,f,other,2,38,3.0,4,0,0,64
71059,Sales & Marketing,region_22,Masters & above,m,sourcing,1,27,3.0,4,0,0,47
25505,Finance,region_2,Masters & above,m,sourcing,1,35,4.0,8,0,0,62
32593,HR,region_1,Masters & above,m,other,1,31,5.0,2,1,0,50
27379,Sales & Marketing,region_4,Masters & above,m,sourcing,1,37,3.0,5,0,0,44
77001,Operations,region_2,Masters & above,m,other,1,58,5.0,6,1,0,59
10687,Operations,region_29,Bachelors,m,other,1,29,1.0,6,0,0,60
21638,Procurement,region_22,Bachelors,m,sourcing,9,29,3.0,3,0,0,67
47337,Technology,region_2,Bachelors,f,sourcing,1,30,5.0,8,1,0,72
52760,Sales & Marketing,region_8,Bachelors,m,sourcing,1,33,4.0,6,0,0,47
62502,Finance,region_15,Bachelors,m,other,1,28,,1,0,0,57
23664,HR,region_2,Masters & above,f,other,1,47,4.0,5,1,0,47
15868,Sales & Marketing,region_14,Bachelors,m,sourcing,1,34,5.0,6,0,0,49
65577,Technology,region_6,Bachelors,m,other,1,26,5.0,5,1,0,82
38020,Technology,region_2,Masters & above,f,sourcing,1,34,1.0,8,0,0,76
76053,Sales & Marketing,region_24,Bachelors,m,sourcing,1,34,1.0,6,1,0,45
47129,Operations,region_32,Bachelors,f,sourcing,1,41,3.0,9,1,0,60
59025,Operations,region_7,Bachelors,m,sourcing,2,30,5.0,3,1,0,57
57313,Operations,region_23,Bachelors,m,other,1,34,2.0,4,0,0,56
52605,Operations,region_22,Masters & above,f,sourcing,1,30,4.0,3,1,0,59
73394,Sales & Marketing,region_13,Masters & above,m,other,1,50,5.0,18,0,0,49
16823,HR,region_20,Bachelors,f,other,1,27,3.0,3,0,0,48
31,Sales & Marketing,region_15,Bachelors,f,other,1,29,3.0,5,1,0,49
67520,Sales & Marketing,region_29,Bachelors,m,other,1,28,2.0,2,0,0,49
66612,Analytics,region_22,Bachelors,f,other,2,27,4.0,2,0,0,88
66787,Technology,region_30,Bachelors,m,sourcing,1,28,,1,1,0,95
29206,Operations,region_29,Bachelors,m,other,1,33,3.0,7,1,0,65
22364,Sales & Marketing,region_4,Masters & above,f,other,1,37,5.0,11,1,0,47
29724,Operations,region_7,Masters & above,f,sourcing,1,43,5.0,7,1,0,58
73107,Operations,region_15,Bachelors,m,referred,1,37,4.0,9,0,0,58
63081,Sales & Marketing,region_5,Masters & above,m,other,1,34,2.0,8,0,0,51
32943,Sales & Marketing,region_15,Bachelors,m,other,1,36,5.0,7,1,0,47
27306,Sales & Marketing,region_2,,m,sourcing,1,27,3.0,2,0,0,47
10473,Finance,region_2,Bachelors,m,sourcing,1,25,5.0,2,0,0,57
52623,Operations,region_22,Bachelors,f,other,1,35,3.0,2,1,0,58
32522,Sales & Marketing,region_7,Bachelors,m,other,2,30,5.0,3,0,0,63
46367,Sales & Marketing,region_2,Bachelors,m,sourcing,1,34,3.0,5,1,0,49
56715,Sales & Marketing,region_28,Masters & above,m,other,1,47,4.0,15,1,0,47
31916,Sales & Marketing,region_2,Masters & above,m,sourcing,2,40,3.0,5,1,0,48
17943,Technology,region_26,Bachelors,m,sourcing,1,37,5.0,10,1,0,80
41528,Operations,region_2,Bachelors,m,other,1,27,3.0,3,0,0,54
67173,Operations,region_2,Masters & above,f,other,1,54,2.0,7,0,0,62
46790,Sales & Marketing,region_21,Bachelors,m,other,1,27,,1,0,0,50
40967,R&D,region_22,Bachelors,f,sourcing,1,28,5.0,2,1,0,84
48518,Sales & Marketing,region_11,Masters & above,m,sourcing,1,34,4.0,3,0,0,49
42521,Technology,region_27,Bachelors,m,sourcing,1,25,3.0,2,0,0,78
19029,Sales & Marketing,region_2,Masters & above,m,sourcing,2,35,3.0,3,1,0,48
53397,Operations,region_7,Bachelors,m,sourcing,1,41,5.0,12,1,0,59
928,Sales & Marketing,region_2,Bachelors,m,other,1,30,3.0,3,0,0,48
21572,Sales & Marketing,region_2,,f,other,1,34,4.0,3,0,0,51
31284,Sales & Marketing,region_2,Bachelors,m,other,1,23,3.0,2,0,0,49
68215,Procurement,region_2,Bachelors,f,sourcing,1,23,,1,0,0,68
2976,Analytics,region_3,Bachelors,m,sourcing,1,28,1.0,4,0,0,79
13698,Legal,region_27,Bachelors,m,sourcing,1,26,,1,1,0,57
16752,R&D,region_31,Bachelors,m,other,1,33,4.0,4,0,0,85
32991,Technology,region_1,Masters & above,m,other,1,37,5.0,9,1,0,75
47824,Sales & Marketing,region_22,Bachelors,m,other,3,26,,1,1,0,47
2239,Procurement,region_31,Bachelors,m,sourcing,2,29,3.0,5,0,0,63
27495,Operations,region_2,Masters & above,m,other,2,43,3.0,2,0,0,69
52964,Sales & Marketing,region_2,Masters & above,m,other,2,46,3.0,2,0,0,48
54117,Procurement,region_23,Masters & above,f,other,1,32,3.0,7,0,0,70
76989,Sales & Marketing,region_15,Masters & above,m,other,1,40,2.0,9,0,0,52
38553,Operations,region_2,Bachelors,m,sourcing,2,31,5.0,5,1,0,57
8060,Technology,region_7,Bachelors,f,sourcing,1,31,3.0,2,1,0,79
11598,Technology,region_22,Masters & above,m,other,1,35,4.0,7,0,0,75
69413,Sales & Marketing,region_14,Bachelors,f,other,1,30,3.0,5,0,0,51
51010,Finance,region_2,Bachelors,m,sourcing,1,38,3.0,10,0,0,64
39166,Sales & Marketing,region_7,Masters & above,m,sourcing,2,32,3.0,6,1,0,51
15527,Analytics,region_29,Bachelors,m,other,1,31,4.0,3,1,0,84
50718,Sales & Marketing,region_2,Bachelors,m,sourcing,1,44,3.0,2,0,0,50
3716,Sales & Marketing,region_2,Masters & above,f,sourcing,2,33,2.0,10,0,0,49
55159,Sales & Marketing,region_2,Bachelors,m,sourcing,1,51,4.0,22,0,0,52
20211,Sales & Marketing,region_22,Bachelors,m,sourcing,2,31,5.0,3,0,0,53
62302,Procurement,region_2,Masters & above,m,other,1,54,3.0,4,0,0,71
20888,Procurement,region_7,Masters & above,f,sourcing,2,41,1.0,7,1,0,69
4358,Procurement,region_2,Masters & above,m,other,1,37,5.0,4,0,0,70
74626,Technology,region_10,Bachelors,m,other,1,28,3.0,6,1,1,80
21060,Operations,region_26,Bachelors,m,sourcing,1,39,1.0,3,0,0,61
61361,Procurement,region_15,Masters & above,m,sourcing,1,42,3.0,4,0,0,71
22231,Sales & Marketing,region_16,Bachelors,m,other,1,46,5.0,5,0,0,49
44389,Technology,region_10,Masters & above,m,sourcing,1,38,3.0,3,0,0,79
2169,Operations,region_22,Bachelors,m,sourcing,1,25,2.0,2,0,0,61
8579,Operations,region_26,Bachelors,m,sourcing,1,31,3.0,7,0,0,63
32924,Procurement,region_27,Masters & above,m,sourcing,1,45,4.0,14,0,0,70
43389,Analytics,region_13,Bachelors,m,sourcing,1,31,5.0,2,0,0,88
52931,Procurement,region_2,Bachelors,f,other,2,50,5.0,2,1,0,68
48789,Operations,region_7,Masters & above,m,sourcing,1,58,5.0,16,1,0,60
29827,Operations,region_19,Masters & above,f,other,1,42,3.0,14,0,0,62
23102,Sales & Marketing,region_2,Masters & above,f,other,1,34,2.0,8,0,0,50
49618,Analytics,region_31,,m,sourcing,1,32,3.0,5,0,0,83
77082,Procurement,region_17,Masters & above,f,sourcing,1,35,1.0,8,0,0,66
53962,Sales & Marketing,region_9,Bachelors,m,other,1,29,3.0,3,0,0,42
28787,Analytics,region_22,Bachelors,m,other,2,30,5.0,5,0,0,86
58084,Operations,region_2,Bachelors,f,other,1,49,4.0,11,0,0,58
44054,Procurement,region_31,Bachelors,m,other,1,32,2.0,7,0,0,67
69120,Procurement,region_2,Masters & above,f,sourcing,1,42,5.0,11,1,0,69
67342,Operations,region_3,Masters & above,m,other,1,35,3.0,7,0,0,69
75252,Operations,region_2,Bachelors,f,other,1,54,5.0,4,0,0,73
63648,HR,region_2,,m,other,1,43,1.0,13,0,0,52
6780,Technology,region_11,Bachelors,m,other,1,28,,1,0,0,80
36626,Technology,region_16,Masters & above,f,other,1,32,3.0,4,1,0,78
51498,Procurement,region_4,Masters & above,m,other,1,41,3.0,4,0,0,76
49390,Sales & Marketing,region_28,Bachelors,m,other,1,30,,1,0,0,42
68967,Analytics,region_4,Masters & above,m,other,1,49,5.0,13,1,0,85
19082,HR,region_7,Bachelors,f,sourcing,1,34,5.0,8,1,0,49
63982,Sales & Marketing,region_9,Bachelors,m,other,1,33,1.0,7,0,0,50
22904,HR,region_22,Bachelors,f,other,1,29,4.0,3,0,0,51
65824,Technology,region_8,Bachelors,f,other,1,31,3.0,5,0,1,81
68702,Sales & Marketing,region_2,Bachelors,m,other,1,41,5.0,12,0,0,48
55533,Finance,region_22,Bachelors,f,sourcing,1,27,,1,1,0,59
35394,Sales & Marketing,region_26,Masters & above,m,sourcing,1,33,3.0,5,0,0,45
56730,Analytics,region_2,Masters & above,m,other,1,45,1.0,7,0,0,82
7903,Sales & Marketing,region_32,Bachelors,f,sourcing,1,28,,1,0,0,50
11189,Operations,region_2,Masters & above,m,other,1,43,4.0,7,1,0,60
51701,HR,region_23,Masters & above,m,sourcing,1,38,5.0,12,1,0,52
58231,HR,region_2,Bachelors,f,referred,1,33,2.0,6,1,0,49
27162,Technology,region_27,Bachelors,m,sourcing,2,29,1.0,2,0,0,78
54803,Operations,region_22,Masters & above,f,sourcing,1,38,3.0,8,1,1,88
47327,Sales & Marketing,region_4,Bachelors,f,other,1,33,5.0,3,0,0,52
48061,Sales & Marketing,region_31,Bachelors,f,sourcing,1,34,3.0,6,0,0,48
36223,Technology,region_16,Bachelors,f,other,1,33,1.0,8,0,0,78
63224,Sales & Marketing,region_27,Bachelors,m,other,1,35,5.0,7,1,0,51
3860,Operations,region_17,Bachelors,m,other,1,31,1.0,4,0,0,62
26804,Operations,region_31,Bachelors,m,other,1,36,5.0,10,1,0,58
75365,Operations,region_25,Below Secondary,m,other,1,25,,1,0,0,59
3644,Operations,region_26,Bachelors,m,sourcing,1,35,4.0,7,0,0,59
35848,Legal,region_2,Masters & above,m,other,1,39,1.0,8,0,0,57
69510,Operations,region_22,Masters & above,f,sourcing,1,39,5.0,5,0,0,61
29579,Sales & Marketing,region_16,Masters & above,m,other,2,33,4.0,4,1,0,47
44963,Operations,region_22,Bachelors,m,other,1,34,4.0,8,1,0,61
4296,Operations,region_2,Bachelors,f,sourcing,2,37,4.0,5,1,0,57
26355,Procurement,region_22,Masters & above,f,other,2,34,1.0,5,0,0,68
29042,Legal,region_2,Bachelors,m,sourcing,1,39,3.0,3,1,0,60
69846,Sales & Marketing,region_7,Bachelors,m,other,1,30,4.0,5,1,0,53
50833,Technology,region_25,Masters & above,m,sourcing,1,33,3.0,6,1,0,84
77161,Sales & Marketing,region_2,Bachelors,m,referred,1,30,5.0,7,0,0,53
66315,Analytics,region_2,Masters & above,m,other,1,53,1.0,18,0,0,90
56473,Analytics,region_26,Bachelors,m,sourcing,1,31,3.0,3,1,1,85
70067,HR,region_2,Below Secondary,m,sourcing,3,26,3.0,2,0,0,46
75377,Analytics,region_8,Bachelors,m,sourcing,2,28,5.0,6,1,0,77
31912,Sales & Marketing,region_28,Bachelors,m,sourcing,1,38,3.0,11,0,0,51
72368,Finance,region_32,Bachelors,m,sourcing,1,31,1.0,3,0,0,60
48600,Sales & Marketing,region_13,Bachelors,m,other,1,36,4.0,9,0,0,58
15070,Operations,region_15,Masters & above,m,sourcing,1,42,3.0,2,1,0,58
60798,Sales & Marketing,region_34,Bachelors,m,sourcing,3,25,4.0,2,0,0,47
52044,Analytics,region_26,Bachelors,m,sourcing,1,27,,1,0,0,85
73446,Operations,region_8,Masters & above,m,other,1,30,3.0,6,0,0,60
28251,Procurement,region_16,Bachelors,f,other,1,30,3.0,2,1,0,68
18136,Analytics,region_29,Masters & above,m,sourcing,2,31,5.0,5,1,0,81
41052,Technology,region_4,Masters & above,m,other,1,46,3.0,13,0,0,78
74792,Procurement,region_2,Masters & above,f,sourcing,2,55,4.0,4,0,0,68
3977,Analytics,region_19,Bachelors,m,other,2,36,3.0,6,1,0,83
55185,Operations,region_26,Masters & above,f,other,1,35,5.0,8,1,0,56
50456,Operations,region_33,Bachelors,m,sourcing,1,35,2.0,10,0,0,68
31733,Sales & Marketing,region_29,Bachelors,m,other,1,30,2.0,6,0,0,48
61606,Sales & Marketing,region_7,Bachelors,f,other,3,33,1.0,6,0,0,52
43341,Operations,region_13,Bachelors,m,sourcing,1,30,5.0,2,1,0,61
76971,Operations,region_23,Bachelors,m,other,1,30,4.0,5,0,0,57
48003,Operations,region_17,Bachelors,m,other,1,38,5.0,2,0,0,69
74561,Sales & Marketing,region_1,Masters & above,m,sourcing,1,37,3.0,9,0,0,51
23024,Operations,region_2,Bachelors,m,other,1,50,4.0,19,1,0,60
11647,Finance,region_2,Bachelors,m,sourcing,1,35,3.0,6,1,0,61
38459,Analytics,region_31,Bachelors,m,other,1,27,5.0,3,0,0,83
60537,Analytics,region_2,Bachelors,m,other,1,31,1.0,9,0,0,85
27791,Procurement,region_29,Bachelors,m,other,1,36,3.0,10,1,0,71
38789,Sales & Marketing,region_4,Bachelors,f,other,1,33,4.0,3,0,0,49
44242,Finance,region_7,Bachelors,m,other,2,32,3.0,7,0,0,56
40877,Procurement,region_8,Bachelors,f,other,1,30,3.0,4,1,0,71
36453,Analytics,region_13,Bachelors,m,sourcing,2,41,5.0,6,1,0,87
38544,Operations,region_32,Bachelors,m,other,1,30,5.0,7,0,0,59
56729,Sales & Marketing,region_28,Masters & above,f,other,1,37,4.0,9,0,0,46
74134,Sales & Marketing,region_1,Masters & above,f,sourcing,2,33,5.0,8,0,0,53
5309,Technology,region_2,Masters & above,f,other,1,43,3.0,6,0,0,72
77855,Operations,region_16,Bachelors,m,other,1,30,5.0,5,1,0,55
28973,Operations,region_2,Bachelors,f,other,1,29,2.0,4,0,0,56
35532,Operations,region_22,Bachelors,m,sourcing,1,37,1.0,3,0,0,59
40549,Technology,region_5,Bachelors,m,other,1,38,4.0,4,0,0,79
3158,Sales & Marketing,region_5,Bachelors,m,other,2,26,1.0,4,0,0,47
44354,Operations,region_27,Bachelors,m,other,1,25,4.0,2,0,0,58
1095,Technology,region_4,Bachelors,f,other,1,35,5.0,4,1,1,76
9885,Analytics,region_22,Bachelors,m,sourcing,1,26,5.0,2,0,0,83
14276,Analytics,region_22,Bachelors,m,other,1,29,4.0,5,0,0,85
65255,Finance,region_2,Masters & above,m,other,1,58,4.0,3,1,0,60
20035,Finance,region_30,Bachelors,f,other,1,27,5.0,6,1,0,57
40214,Procurement,region_13,Masters & above,m,other,1,31,3.0,6,1,0,67
14263,Technology,region_23,Bachelors,f,other,1,33,2.0,5,0,0,80
9543,Sales & Marketing,region_22,Bachelors,m,other,1,49,5.0,7,0,0,53
67372,Procurement,region_2,Bachelors,m,other,2,45,3.0,4,0,0,69
57884,Operations,region_2,Bachelors,m,sourcing,1,37,3.0,9,0,0,61
44826,HR,region_2,Below Secondary,f,other,1,22,,1,0,0,52
56494,Operations,region_2,Bachelors,m,sourcing,1,40,1.0,7,0,0,62
2655,Analytics,region_4,Bachelors,m,other,1,39,2.0,10,0,0,85
72335,Operations,region_22,Masters & above,m,sourcing,1,37,3.0,10,1,0,59
487,Technology,region_22,Masters & above,f,other,1,44,5.0,7,1,0,77
11597,Sales & Marketing,region_15,,m,other,1,24,4.0,2,0,0,52
56325,Procurement,region_2,Masters & above,f,referred,1,38,5.0,4,0,0,67
26769,Legal,region_13,Bachelors,m,sourcing,1,43,3.0,9,0,0,59
5305,Technology,region_2,Masters & above,f,other,1,52,3.0,17,0,0,81
72708,Operations,region_22,Masters & above,m,sourcing,1,43,1.0,4,0,0,58
53861,Sales & Marketing,region_13,Masters & above,m,other,1,32,4.0,5,0,0,51
52308,Operations,region_28,Bachelors,f,sourcing,1,34,1.0,9,0,0,59
39349,Analytics,region_22,Bachelors,m,sourcing,1,36,5.0,7,1,0,82
40064,HR,region_7,Bachelors,f,other,1,29,5.0,6,1,0,49
46184,Sales & Marketing,region_13,Masters & above,m,other,2,34,3.0,10,0,0,48
25067,Analytics,region_31,Masters & above,m,sourcing,2,37,4.0,11,0,0,84
78148,Procurement,region_17,Bachelors,m,other,1,26,5.0,3,1,0,71
29507,Legal,region_22,Bachelors,m,other,1,28,3.0,3,1,0,59
77903,Technology,region_24,Bachelors,m,other,1,27,,1,0,0,82
14147,Operations,region_22,Bachelors,m,sourcing,1,40,5.0,12,1,0,63
45763,Technology,region_7,Below Secondary,m,sourcing,2,24,5.0,2,1,1,78
77303,Technology,region_2,Masters & above,m,sourcing,2,40,3.0,8,0,0,80
7615,Procurement,region_26,Masters & above,f,other,1,33,4.0,7,0,0,71
43743,Sales & Marketing,region_15,Bachelors,m,sourcing,1,37,4.0,9,1,0,47
11,Technology,region_4,Masters & above,f,sourcing,1,39,4.0,12,1,0,72
74262,Sales & Marketing,region_4,Masters & above,f,other,1,33,5.0,8,0,0,49
52016,Operations,region_15,Bachelors,m,sourcing,1,42,3.0,4,0,0,67
45400,Technology,region_5,Bachelors,m,sourcing,2,30,,1,0,0,81
40635,Sales & Marketing,region_22,,m,sourcing,1,24,1.0,2,0,0,56
73711,Sales & Marketing,region_2,Bachelors,f,other,1,36,2.0,7,0,0,54
40444,Sales & Marketing,region_23,Masters & above,m,sourcing,1,31,5.0,6,1,0,51
40151,Analytics,region_29,Bachelors,f,sourcing,1,28,4.0,5,1,0,87
18968,Sales & Marketing,region_9,Bachelors,f,other,1,31,3.0,5,1,0,51
3552,R&D,region_22,Bachelors,m,other,2,36,3.0,2,0,0,87
5448,Legal,region_2,Bachelors,m,other,1,37,3.0,3,0,0,55
70221,Sales & Marketing,region_23,Masters & above,m,other,3,41,1.0,5,0,0,49
63398,Operations,region_2,Masters & above,f,sourcing,1,51,4.0,19,0,0,60
46887,Sales & Marketing,region_13,Bachelors,m,other,2,41,2.0,15,0,0,49
70185,Procurement,region_7,Masters & above,f,sourcing,1,33,3.0,5,1,0,84
11155,Finance,region_4,Bachelors,m,sourcing,1,33,5.0,6,1,0,62
66669,Analytics,region_29,Bachelors,m,other,2,30,4.0,6,0,0,80
27802,Operations,region_11,Bachelors,f,other,1,31,,1,1,0,60
29542,Operations,region_2,Bachelors,f,other,3,37,3.0,9,0,0,58
66630,Sales & Marketing,region_2,Bachelors,m,other,1,52,4.0,3,1,0,52
12594,Procurement,region_4,Masters & above,m,other,2,46,5.0,18,1,0,66
45087,Sales & Marketing,region_31,Bachelors,m,other,1,35,5.0,8,0,0,50
56626,Operations,region_32,Bachelors,f,sourcing,1,30,3.0,10,0,0,58
4656,Operations,region_32,Bachelors,f,sourcing,1,31,3.0,6,1,0,59
9413,Analytics,region_2,Masters & above,m,sourcing,1,46,4.0,5,1,0,84
61127,Finance,region_22,Bachelors,m,other,1,25,,1,0,0,61
64092,Operations,region_15,Bachelors,m,referred,1,42,5.0,11,0,0,58
54571,Operations,region_7,Bachelors,m,sourcing,1,58,5.0,8,0,0,59
34935,Sales & Marketing,region_16,Masters & above,f,other,2,32,1.0,4,0,0,49
376,R&D,region_16,Bachelors,m,other,1,36,3.0,7,1,1,86
3280,Sales & Marketing,region_13,Bachelors,m,other,1,52,1.0,16,0,0,45
70065,Analytics,region_29,Masters & above,m,other,1,31,5.0,6,0,0,87
55001,HR,region_31,Bachelors,f,sourcing,1,25,5.0,3,1,0,47
65820,Sales & Marketing,region_7,Masters & above,m,sourcing,1,30,5.0,2,0,0,49
44778,Sales & Marketing,region_21,Bachelors,m,other,1,37,2.0,12,0,0,48
38944,Procurement,region_26,Masters & above,m,sourcing,1,37,3.0,9,0,0,71
72204,Technology,region_7,Masters & above,f,other,1,32,1.0,5,0,0,75
47520,Operations,region_24,Bachelors,f,other,1,33,4.0,9,1,0,61
21515,Operations,region_31,Bachelors,f,other,1,30,4.0,5,1,0,58
49003,Technology,region_2,Bachelors,f,other,1,32,4.0,4,1,0,79
19765,Sales & Marketing,region_4,Masters & above,f,sourcing,1,36,4.0,5,1,0,54
71545,Operations,region_2,Below Secondary,f,other,1,21,,1,0,0,60
68119,Operations,region_22,Masters & above,m,sourcing,1,57,1.0,19,1,0,55
77623,Analytics,region_32,Bachelors,m,sourcing,1,32,1.0,6,0,0,87
52819,Procurement,region_2,Bachelors,m,other,2,54,4.0,13,1,0,69
12003,Technology,region_28,Masters & above,m,other,1,33,5.0,8,1,0,82
2129,Operations,region_11,Bachelors,m,sourcing,1,40,4.0,5,0,0,59
70404,HR,region_17,Bachelors,f,sourcing,1,34,5.0,9,1,0,48
49263,Sales & Marketing,region_7,Bachelors,f,other,1,37,1.0,5,0,0,53
64884,Operations,region_2,Bachelors,m,sourcing,2,25,3.0,3,0,0,57
441,Sales & Marketing,region_2,Bachelors,m,sourcing,1,23,5.0,2,1,0,54
22939,Sales & Marketing,region_16,,m,other,1,41,3.0,12,0,0,49
54269,HR,region_11,Bachelors,m,sourcing,1,25,,1,0,0,48
24903,Operations,region_2,Masters & above,m,other,1,60,1.0,16,0,0,60
41978,Analytics,region_24,Bachelors,m,other,1,29,3.0,6,0,0,83
25236,Sales & Marketing,region_7,Bachelors,m,sourcing,1,32,4.0,5,1,0,52
14299,Procurement,region_2,Below Secondary,m,sourcing,1,24,4.0,2,1,0,69
66543,Operations,region_7,Masters & above,f,other,1,43,4.0,12,0,0,57
30182,Operations,region_2,Masters & above,f,other,2,40,5.0,11,1,0,60
64660,Operations,region_15,Bachelors,m,sourcing,1,36,4.0,9,0,0,57
48791,HR,region_31,Masters & above,f,sourcing,1,38,3.0,10,0,0,48
28988,Finance,region_22,Bachelors,m,sourcing,1,23,3.0,2,1,0,58
54211,Procurement,region_2,Bachelors,f,other,1,41,3.0,13,0,0,71
56386,Procurement,region_13,Bachelors,m,sourcing,1,38,4.0,9,1,0,69
42087,Technology,region_26,Bachelors,f,other,1,30,5.0,2,1,0,76
46844,Technology,region_5,Bachelors,m,sourcing,1,46,3.0,2,0,0,79
32740,Operations,region_28,Masters & above,m,sourcing,1,34,4.0,7,0,0,63
45425,Procurement,region_4,Bachelors,f,other,1,34,3.0,2,1,0,71
50278,Procurement,region_7,Masters & above,f,other,1,37,3.0,9,1,1,73
2096,Sales & Marketing,region_22,Bachelors,f,sourcing,3,29,4.0,5,0,0,52
64915,Sales & Marketing,region_28,Bachelors,m,other,2,30,5.0,2,1,0,49
9030,Technology,region_2,Bachelors,f,sourcing,1,60,3.0,14,0,0,79
28568,Sales & Marketing,region_19,Bachelors,m,other,1,38,2.0,9,0,0,54
17371,Sales & Marketing,region_2,Masters & above,m,other,1,52,3.0,26,0,0,48
50687,Procurement,region_31,Masters & above,m,sourcing,1,35,3.0,5,0,0,71
76930,Sales & Marketing,region_2,Bachelors,m,sourcing,1,20,1.0,2,0,0,45
74009,Procurement,region_17,Bachelors,f,sourcing,1,31,4.0,2,1,0,70
38938,Procurement,region_7,Bachelors,f,other,1,29,3.0,2,0,0,80
33757,HR,region_22,Bachelors,m,referred,1,27,4.0,2,0,0,51
43147,Operations,region_27,Masters & above,m,sourcing,1,47,3.0,7,0,0,61
